opeid8,award_year,source_prefix,raw_postal_token,normalized_postal_token
00219700,2013-2014,campus,15716346,01571-6346
00219700,2014-2015,campus,15716346,01571-6346
00219700,2015-2016,campus,15716346,01571-6346
00219700,2016-2017,campus,15716346,01571-6346
00219700,2019-2020,campus,15716346,01571-6346
00219900,2006-2007,campus,21155000,02115-5000
00219900,2007-2008,campus,21155000,02115-5000
00219900,2013-2014,campus,21155000,02115-5000
00219900,2014-2015,campus,21155000,02115-5000
00219900,2015-2016,campus,21155000,02115-5000
00219900,2016-2017,campus,21155000,02115-5000
00219900,2019-2020,campus,21155000,02115-5000
00220100,2006-2007,campus,24672332,02467-2332
00220100,2007-2008,campus,24672332,02467-2332
00220100,2013-2014,campus,24672332,02467-2332
00220100,2014-2015,campus,24672332,02467-2332
00220100,2015-2016,campus,24672332,02467-2332
00220100,2016-2017,campus,24672332,02467-2332
00220100,2019-2020,campus,24672332,02467-2332
00220500,2006-2007,campus,21694501,02169-4501
00220500,2007-2008,campus,21694501,02169-4501
00220500,2013-2014,campus,21694324,02169-4324
00220500,2014-2015,campus,21694324,02169-4324
00220500,2015-2016,campus,21694324,02169-4324
00220500,2016-2017,campus,21694324,02169-4324
00220500,2019-2020,campus,21694339,02169-4339
00220600,2006-2007,campus,24931571,02493-1571
00220600,2007-2008,campus,24931571,02493-1571
00220600,2013-2014,campus,24931571,02493-1571
00220600,2014-2015,campus,24931571,02493-1571
00220600,2015-2016,campus,24931571,02493-1571
00220600,2016-2017,campus,24931571,02493-1571
00220600,2019-2020,campus,24931571,02493-1571
00220800,2006-2007,campus,21155898,02115-5898
00220800,2007-2008,campus,21155898,02115-5898
00220800,2013-2014,campus,21155898,02115-5898
00220800,2014-2015,campus,21155898,02115-5898
00220800,2015-2016,campus,21155898,02115-5898
00220800,2016-2017,campus,21155898,02115-5898
00220800,2019-2020,campus,21155898,02115-5898
00220900,2006-2007,campus,10632936,01063-2936
00220900,2007-2008,campus,10632936,01063-2936
00220900,2013-2014,campus,10632936,01063-2936
00220900,2014-2015,campus,10632936,01063-2936
00220900,2015-2016,campus,10632936,01063-2936
00220900,2016-2017,campus,10632936,01063-2936
00220900,2019-2020,campus,10632936,01063-2936
00221000,2006-2007,campus,27472300,02747-2300
00221000,2007-2008,campus,27472300,02747-2300
00221000,2013-2014,campus,27472300,02747-2300
00221000,2014-2015,campus,27472300,02747-2300
00221000,2015-2016,campus,27472300,02747-2300
00221000,2016-2017,campus,27472300,02747-2300
00221000,2019-2020,campus,27472300,02747-2300
00221100,2006-2007,campus,11093797,01109-3797
00221100,2007-2008,campus,11093797,01109-3797
00221100,2013-2014,campus,11093797,01109-3797
00221100,2014-2015,campus,11093797,01109-3797
00221100,2015-2016,campus,11093797,01109-3797
00221100,2016-2017,campus,11093797,01109-3797
00221100,2019-2020,campus,11093797,01109-3797
00221700,2006-2007,campus,23576110,02357-6110
00221700,2007-2008,campus,23576110,02357-6110
00221700,2013-2014,campus,23576110,02357-6110
00221700,2014-2015,campus,23576110,02357-6110
00221700,2015-2016,campus,23576110,02357-6110
00221700,2016-2017,campus,23576110,02357-6110
00221700,2019-2020,campus,23576110,02357-6110
00221800,2006-2007,campus,21082770,02108-2770
00221800,2007-2008,campus,21082770,02108-2770
00221800,2013-2014,campus,21082770,02108-2770
00221800,2014-2015,campus,21082770,02108-2770
00221800,2015-2016,campus,21082770,02108-2770
00221800,2016-2017,campus,21082770,02108-2770
00221800,2019-2020,campus,21082770,02108-2770
00221900,2006-2007,campus,21555808,02155-5808
00221900,2007-2008,campus,21555808,02155-5808
00221900,2013-2014,campus,21555808,02155-5808
00221900,2014-2015,campus,21555808,02155-5808
00221900,2015-2016,campus,21555808,02155-5808
00221900,2016-2017,campus,21555808,02155-5808
00221900,2019-2020,campus,21555808,02155-5808
00222100,2006-2007,campus,10030000,01003-0000
00222100,2007-2008,campus,10030000,01003-0000
00222100,2013-2014,campus,10030000,01003-0000
00222100,2014-2015,campus,10030000,01003-0000
00222100,2015-2016,campus,10030000,01003-0000
00222100,2016-2017,campus,10030000,01003-0000
00222100,2019-2020,campus,10030000,01003-0000
00222200,2006-2007,campus,21253393,02125-3393
00222200,2007-2008,campus,21253393,02125-3393
00222200,2013-2014,campus,21253393,02125-3393
00222200,2014-2015,campus,21253393,02125-3393
00222200,2015-2016,campus,21253393,02125-3393
00222200,2016-2017,campus,21253393,02125-3393
00222200,2019-2020,campus,21253393,02125-3393
00222400,2006-2007,campus,24818203,02481-8203
00222400,2007-2008,campus,24818203,02481-8203
00222400,2013-2014,campus,24818203,02481-8203
00222400,2014-2015,campus,24818203,02481-8203
00222400,2015-2016,campus,24818203,02481-8203
00222400,2016-2017,campus,24818203,02481-8203
00222400,2019-2020,campus,24818203,02481-8203
00222500,2006-2007,campus,21155998,02115-5998
00222500,2007-2008,campus,21155998,02115-5998
00222500,2013-2014,campus,21155998,02115-5998
00222500,2014-2015,campus,21155998,02115-5998
00222500,2015-2016,campus,21155998,02115-5998
00222500,2016-2017,campus,21155998,02115-5998
00222500,2019-2020,campus,21155998,02115-5998
00222600,2006-2007,campus,11192654,01119-2654
00222600,2007-2008,campus,11192654,01119-2654
00222600,2013-2014,campus,11192654,01119-2654
00222600,2014-2015,campus,11192654,01119-2654
00222600,2015-2016,campus,11192654,01119-2654
00222600,2016-2017,campus,11192654,01119-2654
00222600,2019-2020,campus,11192654,01119-2654
00222700,2006-2007,campus,27662322,02766-2322
00222700,2007-2008,campus,27662322,02766-2322
00222700,2013-2014,campus,27662322,02766-2322
00222700,2014-2015,campus,27662322,02766-2322
00222700,2015-2016,campus,27662322,02766-2322
00222700,2016-2017,campus,27662322,02766-2322
00222700,2019-2020,campus,27662322,02766-2322
00222800,2006-2007,campus,22154176,02215-4176
00222800,2007-2008,campus,22154176,02215-4176
00222800,2013-2014,campus,22154176,02215-4176
00222800,2014-2015,campus,22154176,02215-4176
00222800,2015-2016,campus,22154176,02215-4176
00222800,2016-2017,campus,22154176,02215-4176
00222900,2006-2007,campus,12672600,01267-2600
00222900,2007-2008,campus,12672600,01267-2600
00222900,2013-2014,campus,12672600,01267-2600
00222900,2014-2015,campus,12672600,01267-2600
00222900,2015-2016,campus,12672600,01267-2600
00222900,2016-2017,campus,12672600,01267-2600
00222900,2019-2020,campus,12672600,01267-2600
00223300,2006-2007,campus,16092280,01609-2280
00223300,2007-2008,campus,16092280,01609-2280
00223300,2013-2014,campus,16092280,01609-2280
00223300,2014-2015,campus,16092280,01609-2280
00223300,2015-2016,campus,16092280,01609-2280
00223300,2016-2017,campus,16092280,01609-2280
00223300,2019-2020,campus,16092280,01609-2280
00257200,2006-2007,campus,32574648,03257-4648
00257200,2007-2008,campus,32574648,03257-4648
00257200,2013-2014,campus,32574648,03257-4648
00257200,2014-2015,campus,32574648,03257-4648
00257200,2015-2016,campus,32574648,03257-4648
00257200,2016-2017,campus,32574648,03257-4648
00257200,2019-2020,campus,32574648,03257-4648
00257300,2006-2007,campus,37553529,03755-3529
00257300,2007-2008,campus,37553529,03755-3529
00257300,2013-2014,campus,37553529,03755-3529
00257300,2014-2015,campus,37553529,03755-3529
00257300,2015-2016,campus,37553529,03755-3529
00257300,2016-2017,campus,37553529,03755-3529
00257300,2019-2020,campus,37553529,03755-3529
00257500,2006-2007,campus,34610060,03461-0060
00257500,2007-2008,campus,34610060,03461-0060
00257500,2013-2014,campus,34610060,03461-0060
00257500,2014-2015,campus,34610060,03461-0060
00257500,2015-2016,campus,34610060,03461-0060
00257500,2016-2017,campus,34610060,03461-0060
00257500,2019-2020,campus,34610060,03461-0060
00257900,2006-2007,campus,32423293,03242-3293
00257900,2007-2008,campus,32423293,03242-3293
00257900,2013-2014,campus,32423293,03242-3293
00257900,2014-2015,campus,32423293,03242-3293
00257900,2015-2016,campus,32423293,03242-3293
00257900,2016-2017,campus,32423293,03242-3293
00257900,2019-2020,campus,32423293,03242-3293
00258000,2006-2007,campus,31061045,03106-1045
00258000,2007-2008,campus,31061045,03106-1045
00258000,2013-2014,campus,31061045,03106-1045
00258000,2014-2015,campus,31061045,03106-1045
00258000,2015-2016,campus,31061045,03106-1045
00258000,2016-2017,campus,31061045,03106-1045
00258000,2019-2020,campus,31061045,03106-1045
00258100,2006-2007,campus,33017412,03301-7412
00258100,2007-2008,campus,33017412,03301-7412
00258100,2013-2014,campus,33017412,03301-7412
00258100,2014-2015,campus,33017412,03301-7412
00258100,2015-2016,campus,33017412,03301-7412
00258100,2016-2017,campus,33017412,03301-7412
00258100,2019-2020,campus,33017412,03301-7412
00258200,2006-2007,campus,31028518,03102-8518
00258200,2007-2008,campus,31028518,03102-8518
00258200,2013-2014,campus,31028518,03102-8518
00258200,2014-2015,campus,31028518,03102-8518
00258200,2015-2016,campus,31028518,03102-8518
00258200,2016-2017,campus,31028518,03102-8518
00258200,2019-2020,campus,31028518,03102-8518
00258300,2006-2007,campus,38850000,03885-0000
00258300,2007-2008,campus,38850000,03885-0000
00258300,2013-2014,campus,38012807,03801-2807
00258300,2014-2015,campus,38012807,03801-2807
00258300,2015-2016,campus,38012807,03801-2807
00258300,2016-2017,campus,38012807,03801-2807
00258300,2019-2020,campus,38012807,03801-2807
00258600,2006-2007,campus,30605086,03060-5086
00258600,2007-2008,campus,30605086,03060-5086
00258600,2013-2014,campus,30605086,03060-5086
00258600,2014-2015,campus,30605086,03060-5086
00258600,2015-2016,campus,30605086,03060-5086
00258600,2016-2017,campus,30605086,03060-5086
00258600,2019-2020,campus,30605086,03060-5086
00258700,2006-2007,campus,31021310,03102-1310
00258700,2007-2008,campus,31021310,03102-1310
00258700,2013-2014,campus,31021310,03102-1310
00258700,2014-2015,campus,31021310,03102-1310
00258700,2015-2016,campus,31021310,03102-1310
00258700,2016-2017,campus,31021310,03102-1310
00258700,2019-2020,campus,31021310,03102-1310
00258900,2006-2007,campus,38242511,03824-2511
00258900,2007-2008,campus,38242511,03824-2511
00258900,2013-2014,campus,38242511,03824-2511
00258900,2014-2015,campus,38242511,03824-2511
00258900,2015-2016,campus,38242511,03824-2511
00258900,2016-2017,campus,38242511,03824-2511
00258900,2019-2020,campus,38242511,03824-2511
00259000,2006-2007,campus,34351504,03435-1504
00259000,2007-2008,campus,34351504,03435-1504
00259000,2013-2014,campus,34351504,03435-1504
00259000,2014-2015,campus,34351504,03435-1504
00259000,2015-2016,campus,34351504,03435-1504
00259000,2016-2017,campus,34351504,03435-1504
00259000,2019-2020,campus,34351504,03435-1504
00259100,2006-2007,campus,32641595,03264-1595
00259100,2007-2008,campus,32641595,03264-1595
00259100,2013-2014,campus,32641595,03264-1595
00259100,2014-2015,campus,32641595,03264-1595
00259100,2015-2016,campus,32641595,03264-1595
00259100,2016-2017,campus,32641595,03264-1595
00259100,2019-2020,campus,32641595,03264-1595
00259600,2006-2007,campus,83302699,08330-2699
00259600,2007-2008,campus,83302699,08330-2699
00259600,2013-2014,campus,83302699,08330-2699
00259600,2014-2015,campus,83302699,08330-2699
00259600,2015-2016,campus,83302699,08330-2699
00259600,2016-2017,campus,83302699,08330-2699
00259600,2019-2020,campus,83302699,08330-2699
00259700,2006-2007,campus,70033425,07003-3425
00259700,2007-2008,campus,70033425,07003-3425
00259700,2013-2014,campus,70033425,07003-3425
00259700,2014-2015,campus,70033425,07003-3425
00259700,2015-2016,campus,70033425,07003-3425
00259700,2016-2017,campus,70033425,07003-3425
00259700,2019-2020,campus,70033425,07003-3425
00259800,2006-2007,campus,70066195,07006-6195
00259800,2007-2008,campus,70066195,07006-6195
00259800,2013-2014,campus,70066195,07006-6195
00259800,2014-2015,campus,70066195,07006-6195
00259800,2015-2016,campus,70066195,07006-6195
00259800,2016-2017,campus,70066195,07006-6195
00259800,2019-2020,campus,70066195,07006-6195
00259900,2006-2007,campus,78402184,07840-2184
00259900,2007-2008,campus,78402184,07840-2184
00259900,2013-2014,campus,78402184,07840-2184
00259900,2014-2015,campus,78402184,07840-2184
00259900,2015-2016,campus,78402184,07840-2184
00259900,2016-2017,campus,78402184,07840-2184
00259900,2019-2020,campus,78402184,07840-2184
00260000,2006-2007,campus,79606989,07960-6989
00260000,2007-2008,campus,79606989,07960-6989
00260000,2013-2014,campus,79606989,07960-6989
00260000,2014-2015,campus,79606989,07960-6989
00260000,2015-2016,campus,79606989,07960-6989
00260000,2016-2017,campus,79606989,07960-6989
00260000,2019-2020,campus,79606989,07960-6989
00260100,2006-2007,campus,83620517,08362-0517
00260100,2007-2008,campus,83620517,08362-0517
00260100,2013-2014,campus,83629912,08362-9912
00260100,2014-2015,campus,83629912,08362-9912
00260100,2015-2016,campus,83629912,08362-9912
00260100,2016-2017,campus,83629912,08362-9912
00260300,2006-2007,campus,79404063,07940-4063
00260300,2007-2008,campus,79404063,07940-4063
00260300,2013-2014,campus,79404063,07940-4063
00260300,2014-2015,campus,79404063,07940-4063
00260300,2015-2016,campus,79404063,07940-4063
00260300,2016-2017,campus,79404063,07940-4063
00260300,2019-2020,campus,79404063,07940-4063
00260700,2006-2007,campus,76661996,07666-1996
00260700,2007-2008,campus,76661996,07666-1996
00260700,2013-2014,campus,76661996,07666-1996
00260700,2014-2015,campus,76661996,07666-1996
00260700,2015-2016,campus,76661996,07666-1996
00260700,2016-2017,campus,76661996,07666-1996
00260700,2019-2020,campus,76661996,07666-1996
00260800,2006-2007,campus,87012697,08701-2697
00260800,2007-2008,campus,87012697,08701-2697
00260800,2013-2014,campus,87012697,08701-2697
00260800,2014-2015,campus,87012697,08701-2697
00260800,2015-2016,campus,87012697,08701-2697
00260800,2016-2017,campus,87012697,08701-2697
00260800,2019-2020,campus,87012697,08701-2697
00260900,2006-2007,campus,80281702,08028-1702
00260900,2007-2008,campus,80281702,08028-1702
00260900,2013-2014,campus,80281702,08028-1702
00260900,2014-2015,campus,80281702,08028-1702
00260900,2015-2016,campus,80281702,08028-1702
00260900,2016-2017,campus,80281702,08028-1702
00260900,2019-2020,campus,80281702,08028-1702
00261000,2006-2007,campus,76442198,07644-2198
00261000,2007-2008,campus,76442198,07644-2198
00261000,2013-2014,campus,76442198,07644-2198
00261000,2014-2015,campus,76442198,07644-2198
00261000,2015-2016,campus,76442198,07644-2198
00261000,2016-2017,campus,76442198,07644-2198
00261000,2019-2020,campus,76442198,07644-2198
00261300,2006-2007,campus,73051597,07305-1597
00261300,2007-2008,campus,73051597,07305-1597
00261300,2013-2014,campus,73051597,07305-1597
00261300,2014-2015,campus,73051597,07305-1597
00261300,2015-2016,campus,73051597,07305-1597
00261300,2016-2017,campus,73051597,07305-1597
00261300,2019-2020,campus,73051597,07305-1597
00261500,2006-2007,campus,88183050,08818-3050
00261500,2007-2008,campus,88183050,08818-3050
00261500,2013-2014,campus,88183050,08818-3050
00261500,2014-2015,campus,88183050,08818-3050
00261500,2015-2016,campus,88183050,08818-3050
00261500,2016-2017,campus,88183050,08818-3050
00261500,2019-2020,campus,88183050,08818-3050
00261600,2006-2007,campus,77641898,07764-1898
00261600,2007-2008,campus,77641898,07764-1898
00261600,2013-2014,campus,77641898,07764-1898
00261600,2014-2015,campus,77641898,07764-1898
00261600,2015-2016,campus,77641898,07764-1898
00261600,2016-2017,campus,77641898,07764-1898
00261600,2019-2020,campus,77641898,07764-1898
00261700,2006-2007,campus,70439987,07043-9987
00261700,2007-2008,campus,70439987,07043-9987
00261700,2013-2014,campus,70439987,07043-9987
00261700,2014-2015,campus,70439987,07043-9987
00261700,2015-2016,campus,70439987,07043-9987
00261700,2016-2017,campus,70439987,07043-9987
00261700,2019-2020,campus,70439987,07043-9987
00262100,2006-2007,campus,71021982,07102-1982
00262100,2007-2008,campus,71021982,07102-1982
00262100,2013-2014,campus,71021982,07102-1982
00262100,2014-2015,campus,71021982,07102-1982
00262100,2015-2016,campus,71021982,07102-1982
00262100,2016-2017,campus,71021982,07102-1982
00262100,2019-2020,campus,71021982,07102-1982
00262200,2006-2007,campus,70837131,07083-7131
00262200,2007-2008,campus,70837131,07083-7131
00262200,2013-2014,campus,70837131,07083-7131
00262200,2014-2015,campus,70837131,07083-7131
00262200,2015-2016,campus,70837131,07083-7131
00262200,2016-2017,campus,70837131,07083-7131
00262200,2019-2020,campus,70837131,07083-7131
00262400,2006-2007,campus,87542001,08754-2001
00262400,2007-2008,campus,87542001,08754-2001
00262400,2013-2014,campus,87542001,08754-2001
00262400,2014-2015,campus,87542001,08754-2001
00262400,2015-2016,campus,87542001,08754-2001
00262400,2016-2017,campus,87542001,08754-2001
00262400,2019-2020,campus,87542001,08754-2001
00262500,2006-2007,campus,74702152,07470-2152
00262500,2007-2008,campus,74702152,07470-2152
00262500,2013-2014,campus,74702152,07470-2152
00262500,2014-2015,campus,74702152,07470-2152
00262500,2015-2016,campus,74702152,07470-2152
00262500,2016-2017,campus,74702152,07470-2152
00262500,2019-2020,campus,74702152,07470-2152
00262600,2006-2007,campus,85400803,08540-0803
00262600,2007-2008,campus,85400803,08540-0803
00262600,2013-2014,campus,85400803,08540-0803
00262600,2014-2015,campus,85400803,08540-0803
00262600,2015-2016,campus,85400803,08540-0803
