opeid8,award_year,school,state,school_type,zip_code,grant__pell_disbursements,loan__plus_disbursements,ipeds_anchor,ipeds_year,unitid,ipeds_match_status,ipeds_match_method,ipeds_exact_candidate_count,ipeds_unitid_start,ipeds_unitid_end,ipeds_start_candidate_count,ipeds_end_candidate_count,ipeds_anchor_sensitivity,ipeds_scope_root,ipeds_root_unitid_count_start,ipeds_root_unitid_count_end,fsa_root_opeid_count,ipeds_opeid_lifetime_unitid_count,ipeds_unitid_lifetime_opeid_count,ipeds_strict_eligible,ipeds_strict_exclusion_reasons,ipeds_reporting_scope,ipeds_instnm,ipeds_stabbr,ipeds_city,ipeds_zip,ipeds_opeflag,ipeds_sector,ipeds_cyactive,ipeds_act,ipeds_newid,ipeds_deathyr,ipeds_closedat,ipeds_postsec,ipeds_pseflag,ipeds_pset4flg,ipeds_rptmth,ipeds_f1systyp,ipeds_f1sysnam,ipeds_f1syscod,prch_ic,idx_ic,ipeds_source_path,ipeds_source_sha256,ipeds_source_member,prch_c,idx_c,prch_ef,idx_ef,prch_f,idx_f,prch_sfa,idx_sfa,prch_gr,idx_gr,prch_sa,idx_sa,prch_s,idx_s,prch_eap,idx_eap,prch_hr,idx_hr,prch_e12,idx_e12,prch_gr2,idx_gr2,prch_al,idx_al,prch_om,idx_om,prchtp_f,prch_adm,idx_adm
02099502,2008-2009,CENTRAL COMMUNITY COLLEGE - COLUMBUS CAMPUS,NE,Public,68801-7299,925587.62,,start,2008,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,020995,1,1,3,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;multiple_fsa_rows_in_opeid_group;fsa_additional_location_identifier;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02099502,2009-2010,CENTRAL COMMUNITY COLLEGE - COLUMBUS CAMPUS,NE,Public,68801-7299,1436294.35,,start,2009,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,020995,1,1,3,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;multiple_fsa_rows_in_opeid_group;fsa_additional_location_identifier;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02099800,2009-2010,TOKAI UNIV,FC,Foreign,,,,start,2009,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,020998,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02099900,1999-2000,UNIVERSITE DE PARIS IX - PARIS-DAUPHINE,FC,Foreign,75775,,,start,1999,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,020999,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02100300,1999-2000,MED-ASSIST SCHOOL OF HAWAII,HI,Private/For-Profit,96813-4322,,,start,1999,,no_exact_match,none,0,,141848,0,1,ambiguous_or_unmatched,021003,0,1,1,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;ipeds_not_full_title_iv,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02100600,2011-2012,Carrington College,AZ,Private/For-Profit,85015-4096,12299472.0,1665807.0,start,2011,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,103893,2,1,ambiguous_or_unmatched,021006,7,6,1,2,0,False,multiple_exact_unitids;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_branch_flag;ipeds_component_parent_child;ipeds_merger_or_closure;ipeds_inactive;ipeds_not_full_title_iv,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101002,2002-2003,NORTHWEST COLLEGE,OR,Private/For-Profit,,67777.0,,start,2002,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021010,2,2,2,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;multiple_fsa_rows_in_opeid_group;fsa_additional_location_identifier;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101002,2003-2004,NORTHWEST COLLEGE,OR,Private/For-Profit,,97388.25,,start,2003,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021010,2,2,2,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;multiple_fsa_rows_in_opeid_group;fsa_additional_location_identifier;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101002,2004-2005,NORTHWEST COLLEGE - ALOHA,OR,Private/For-Profit,,104434.0,,start,2004,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021010,2,2,2,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;multiple_fsa_rows_in_opeid_group;fsa_additional_location_identifier;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101002,2005-2006,NORTHWEST COLLEGE - ALOHA,OR,Private/For-Profit,,92469.0,,start,2005,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021010,2,2,2,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;multiple_fsa_rows_in_opeid_group;fsa_additional_location_identifier;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101002,2006-2007,NORTHWEST COLLEGE,OR,Private/For-Profit,97086-7702,18091.0,,start,2006,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021010,2,2,2,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;multiple_fsa_rows_in_opeid_group;fsa_additional_location_identifier;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101002,2007-2008,NORTHWEST COLLEGE,OR,Private/For-Profit,97086-7702,46774.0,,start,2007,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021010,2,2,2,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;multiple_fsa_rows_in_opeid_group;fsa_additional_location_identifier;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,1999-2000,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,,start,1999,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2000-2001,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,,start,2000,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2001-2002,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,,start,2001,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2002-2003,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,,start,2002,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2003-2004,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,,start,2003,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2004-2005,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,,start,2004,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2005-2006,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,,start,2005,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2006-2007,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,,start,2006,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2007-2008,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,,start,2007,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2008-2009,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,,start,2008,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2009-2010,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,187999.0,start,2009,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2010-2011,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,159346.0,start,2010,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2011-2012,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,262146.0,start,2011,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2012-2013,ROEHAMPTON UNIVERSITY,FC,Foreign Public,00155,,240850.0,start,2012,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2013-2014,ROEHAMPTON UNIVERSITY,,Foreign Public,00155,,354531.0,start,2013,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2014-2015,ROEHAMPTON UNIVERSITY,,Foreign Public,00155,,631533.0,start,2014,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2015-2016,ROEHAMPTON UNIVERSITY,,Foreign Public,00155,,825975.0,start,2015,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2016-2017,ROEHAMPTON UNIVERSITY,,Foreign Public,00155,,692404.0,start,2016,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2017-2018,ROEHAMPTON UNIVERSITY,,Foreign Public,00155,,374337.0,start,2017,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2018-2019,ROEHAMPTON UNIVERSITY,,Foreign Public,00155,,694847.0,start,2018,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2019-2020,ROEHAMPTON UNIVERSITY,,Foreign Private,00155,,1268517.0,start,2019,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2020-2021,ROEHAMPTON UNIVERSITY,,Foreign Private,00155,,1350929.0,start,2020,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2021-2022,ROEHAMPTON UNIVERSITY,,Foreign Private,00155,,1648278.0,start,2021,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2022-2023,ROEHAMPTON UNIVERSITY,,Foreign Private,00155,,895276.0,start,2022,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2023-2024,ROEHAMPTON UNIVERSITY,,Foreign Private,00155,,1157728.0,start,2023,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021019,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02101900,2024-2025,ROEHAMPTON UNIVERSITY,,Foreign Private,00155,,977994.0,start,2024,,no_exact_match,none,0,,,0,0,year_unavailable,021019,0,0,1,0,0,False,no_exact_match;anchor_year_unavailable;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,1999-2000,BETHANY BIBLE COLLEGE,FC,Foreign Private,00416,,,start,1999,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2000-2001,BETHANY BIBLE COLLEGE,FC,Foreign Private,00416,,,start,2000,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2001-2002,BETHANY BIBLE COLLEGE,FC,Foreign Private,00416,,,start,2001,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2002-2003,BETHANY BIBLE COLLEGE,FC,Foreign Private,00416,,,start,2002,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2003-2004,BETHANY BIBLE COLLEGE,FC,Foreign Private,00416,,,start,2003,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2004-2005,BETHANY BIBLE COLLEGE,FC,Foreign Private,00416,,,start,2004,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2005-2006,BETHANY BIBLE COLLEGE,FC,Foreign Private,00416,,,start,2005,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2006-2007,BETHANY BIBLE COLLEGE,FC,Foreign Private,00416,,,start,2006,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2007-2008,BETHANY BIBLE COLLEGE,FC,Foreign Private,00416,,,start,2007,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2008-2009,BETHANY BIBLE COLLEGE,FC,Foreign Private,00416,,,start,2008,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2009-2010,KINGSWOOD UNIVERSITY,FC,Foreign Private,00452,,,start,2009,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2010-2011,KINGSWOOD UNIVERSITY,FC,Foreign Private,00452,,84704.0,start,2010,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2011-2012,KINGSWOOD UNIVERSITY,FC,Foreign Private,00452,,72900.0,start,2011,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2012-2013,KINGSWOOD UNIVERSITY,FC,Foreign Private,00452,,72026.0,start,2012,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2013-2014,KINGSWOOD UNIVERSITY,,Foreign Private,00452,,73912.0,start,2013,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2014-2015,KINGSWOOD UNIVERSITY,,Foreign Private,00452,,46600.0,start,2014,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2015-2016,KINGSWOOD UNIVERSITY,,Foreign Private,00452,,46500.0,start,2015,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2016-2017,KINGSWOOD UNIVERSITY,,Foreign Private,00452,,49000.0,start,2016,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2017-2018,KINGSWOOD UNIVERSITY,,Foreign Private,00452,,,start,2017,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2018-2019,KINGSWOOD UNIVERSITY,,Foreign Private,00452,,,start,2018,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2019-2020,KINGSWOOD UNIVERSITY,,Foreign Private,00452,,,start,2019,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2020-2021,KINGSWOOD UNIVERSITY,,Foreign Private,00452,,,start,2020,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2021-2022,KINGSWOOD UNIVERSITY,,Foreign Private,00452,,,start,2021,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02102100,2022-2023,KINGSWOOD UNIVERSITY,,Foreign Private,00452,,,start,2022,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,021021,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
