opeid8,award_year,school,state,zip_code,unitid,ipeds_match_status,ipeds_root_unitid_count_start,ipeds_root_unitid_count_end,ipeds_anchor_sensitivity,ipeds_unitid_start,ipeds_unitid_end
01106700,2018-2019,UNIVERSITY OF OXFORD - KEBLE COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106700,2019-2020,UNIVERSITY OF OXFORD - KEBLE COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106700,2020-2021,UNIVERSITY OF OXFORD - KEBLE COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106700,2021-2022,UNIVERSITY OF OXFORD - KEBLE COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106700,2022-2023,UNIVERSITY OF OXFORD - KEBLE COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106700,2023-2024,UNIVERSITY OF OXFORD - KEBLE COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106700,2024-2025,UNIVERSITY OF OXFORD - KEBLE COLLEGE,,00013,,no_exact_match,0,0,year_unavailable,,
01106800,2000-2001,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2001-2002,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2002-2003,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2003-2004,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2004-2005,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2005-2006,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2006-2007,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2007-2008,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2008-2009,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2009-2010,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2010-2011,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2011-2012,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2012-2013,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2013-2014,UNIVERSITY OF OXFORD - JESUS COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2014-2015,UNIVERSITY OF OXFORD - JESUS COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2015-2016,UNIVERSITY OF OXFORD - JESUS COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2016-2017,UNIVERSITY OF OXFORD - JESUS COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2017-2018,UNIVERSITY OF OXFORD - JESUS COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2018-2019,UNIVERSITY OF OXFORD - JESUS COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2019-2020,UNIVERSITY OF OXFORD - JESUS COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2020-2021,UNIVERSITY OF OXFORD - JESUS COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2021-2022,UNIVERSITY OF OXFORD - JESUS COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2022-2023,UNIVERSITY OF OXFORD - JESUS COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2023-2024,UNIVERSITY OF OXFORD - JESUS COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106800,2024-2025,UNIVERSITY OF OXFORD - JESUS COLLEGE,,00013,,no_exact_match,0,0,year_unavailable,,
01106900,1999-2000,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2000-2001,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2001-2002,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2002-2003,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2003-2004,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2004-2005,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2005-2006,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2006-2007,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2007-2008,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2008-2009,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2009-2010,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2010-2011,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2011-2012,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2012-2013,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2013-2014,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2014-2015,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2015-2016,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2016-2017,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2017-2018,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2018-2019,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2019-2020,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2020-2021,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2021-2022,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2022-2023,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2023-2024,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01106900,2024-2025,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,,00013,,no_exact_match,0,0,year_unavailable,,
01107000,1999-2000,UNIVERSITY OF OXFORD EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2000-2001,UNIVERSITY OF OXFORD EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2001-2002,UNIVERSITY OF OXFORD EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2002-2003,UNIVERSITY OF OXFORD EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2003-2004,UNIVERSITY OF OXFORD EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2004-2005,UNIVERSITY OF OXFORD EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2005-2006,UNIVERSITY OF OXFORD EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2006-2007,UNIVERSITY OF OXFORD EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2007-2008,UNIVERSITY OF OXFORD EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2008-2009,UNIVERSITY OF OXFORD EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2009-2010,UNIVERSITY OF OXFORD - EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2010-2011,UNIVERSITY OF OXFORD - EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2011-2012,UNIVERSITY OF OXFORD - EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2012-2013,UNIVERSITY OF OXFORD - EXETER COLLEGE,FC,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2013-2014,UNIVERSITY OF OXFORD - EXETER COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2014-2015,UNIVERSITY OF OXFORD - EXETER COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2015-2016,UNIVERSITY OF OXFORD - EXETER COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2016-2017,UNIVERSITY OF OXFORD - EXETER COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2017-2018,UNIVERSITY OF OXFORD - EXETER COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2018-2019,UNIVERSITY OF OXFORD - EXETER COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2019-2020,UNIVERSITY OF OXFORD - EXETER COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2020-2021,UNIVERSITY OF OXFORD - EXETER COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2021-2022,UNIVERSITY OF OXFORD - EXETER COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2022-2023,UNIVERSITY OF OXFORD - EXETER COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2023-2024,UNIVERSITY OF OXFORD - EXETER COLLEGE,,00013,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107000,2024-2025,UNIVERSITY OF OXFORD - EXETER COLLEGE,,00013,,no_exact_match,0,0,year_unavailable,,
01107100,1999-2000,UNIVERSITY OF OXFORD - CHRIST CHURCH,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2000-2001,UNIVERSITY OF OXFORD - CHRIST CHURCH,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2001-2002,UNIVERSITY OF OXFORD - CHRIST CHURCH,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2002-2003,UNIVERSITY OF OXFORD - CHRIST CHURCH,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2003-2004,UNIVERSITY OF OXFORD - CHRIST CHURCH,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2004-2005,UNIVERSITY OF OXFORD - CHRIST CHURCH,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2005-2006,UNIVERSITY OF OXFORD - CHRIST CHURCH,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2006-2007,UNIVERSITY OF OXFORD - CHRIST CHURCH,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2007-2008,UNIVERSITY OF OXFORD - CHRIST CHURCH,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2008-2009,UNIVERSITY OF OXFORD - CHRIST CHURCH,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2009-2010,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2010-2011,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2011-2012,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2012-2013,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,FC,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2013-2014,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2014-2015,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2015-2016,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2016-2017,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2017-2018,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2018-2019,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2019-2020,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2020-2021,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2021-2022,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2022-2023,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2023-2024,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,00001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107100,2024-2025,UNIVERSITY OF OXFORD - CHRIST CHURCH COLLEGE,,00001,,no_exact_match,0,0,year_unavailable,,
01107200,2000-2001,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2001-2002,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2002-2003,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2003-2004,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2004-2005,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2005-2006,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2006-2007,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2007-2008,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2008-2009,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2009-2010,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2010-2011,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2011-2012,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2012-2013,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2013-2014,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2014-2015,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2015-2016,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2016-2017,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2017-2018,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2018-2019,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2019-2020,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2020-2021,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2021-2022,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2022-2023,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2023-2024,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,00014,,no_exact_match,0,0,ambiguous_or_unmatched,,
01107200,2024-2025,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,,00014,,no_exact_match,0,0,year_unavailable,,
01109100,1999-2000,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA (THE),FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2000-2001,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA (THE),FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2001-2002,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA (THE),FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2002-2003,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA (THE),FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2003-2004,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA (THE),FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2004-2005,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA (THE),FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2005-2006,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA (THE),FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2006-2007,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA (THE),FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2007-2008,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA (THE),FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2008-2009,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA (THE),FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2009-2010,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA (THE),FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2010-2011,FLINDERS UNIVERSITY,FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2011-2012,FLINDERS UNIVERSITY,FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2012-2013,FLINDERS UNIVERSITY,FC,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2013-2014,FLINDERS UNIVERSITY,,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2014-2015,FLINDERS UNIVERSITY,,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2015-2016,FLINDERS UNIVERSITY,,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2016-2017,FLINDERS UNIVERSITY,,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2017-2018,FLINDERS UNIVERSITY,,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2018-2019,FLINDERS UNIVERSITY,,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2019-2020,FLINDERS UNIVERSITY,,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2020-2021,FLINDERS UNIVERSITY,,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2021-2022,FLINDERS UNIVERSITY,,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2022-2023,FLINDERS UNIVERSITY,,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2023-2024,FLINDERS UNIVERSITY,,05042,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109100,2024-2025,FLINDERS UNIVERSITY,,05042,,no_exact_match,0,0,year_unavailable,,
01109400,1999-2000,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2000-2001,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2001-2002,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2002-2003,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2003-2004,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2004-2005,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2005-2006,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2006-2007,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2007-2008,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2008-2009,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2009-2010,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2010-2011,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2011-2012,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2012-2013,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2013-2014,UNIVERSITY OF WESTERN AUSTRALIA (THE),,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2014-2015,UNIVERSITY OF WESTERN AUSTRALIA (THE),,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2015-2016,UNIVERSITY OF WESTERN AUSTRALIA (THE),,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2016-2017,University of Western Australia (The),,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2017-2018,UNIVERSITY OF WESTERN AUSTRALIA (THE),,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2018-2019,UNIVERSITY OF WESTERN AUSTRALIA (THE),,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2019-2020,UNIVERSITY OF WESTERN AUSTRALIA (THE),,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2020-2021,UNIVERSITY OF WESTERN AUSTRALIA (THE),,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2021-2022,UNIVERSITY OF WESTERN AUSTRALIA (THE),,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2022-2023,UNIVERSITY OF WESTERN AUSTRALIA (THE),,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2023-2024,UNIVERSITY OF WESTERN AUSTRALIA (THE),,06009,,no_exact_match,0,0,ambiguous_or_unmatched,,
01109400,2024-2025,UNIVERSITY OF WESTERN AUSTRALIA (THE),,06009,,no_exact_match,0,0,year_unavailable,,
01111600,2001-2002,SAWYER COLLEGE,CA,95826,,no_exact_match,0,0,ambiguous_or_unmatched,,
01111600,2002-2003,Sawyer College,CA,95826-9917,,no_exact_match,0,0,ambiguous_or_unmatched,,
01111600,2003-2004,Sawyer College,CA,95826-9917,,no_exact_match,0,0,ambiguous_or_unmatched,,
01111600,2004-2005,Sawyer College,CA,95826-9917,,no_exact_match,0,0,ambiguous_or_unmatched,,
01111701,1999-2000,ALLIANT INTERNATIONAL UNIVERSITY - SAN DIEGO,CA,,,no_exact_match,1,1,ambiguous_or_unmatched,,
01111701,2000-2001,ALLIANT INTERNATIONAL UNIVERSITY - SAN DIEGO,CA,,,no_exact_match,1,1,ambiguous_or_unmatched,,
01111701,2001-2002,ALLIANT INTERNATIONAL UNIVERSITY - SAN DIEGO,CA,,,no_exact_match,1,1,ambiguous_or_unmatched,,
01112100,2014-2015,Bryman College,CA,94541-4007,,no_exact_match,0,0,ambiguous_or_unmatched,,
01113100,2001-2002,SAWYER SCHOOL,PA,15222,,no_exact_match,0,0,ambiguous_or_unmatched,,
01115100,2009-2010,ITT TECHNICAL INSTITUTE,IN,46268,,no_exact_match,0,0,ambiguous_or_unmatched,,
01115900,2012-2013,SAWYER SCHOOL (THE),RI,28604,,exact_unique_inactive,1,0,ambiguous_or_unmatched,217545,
01116700,2011-2012,Community College of Vermont,VT,54042,,no_exact_match,1,1,ambiguous_or_unmatched,,230861
01121400,2012-2013,UNIVERSITY OF THE WITWATERSRAND,FC,02001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01121400,2013-2014,UNIVERSITY OF THE WITWATERSRAND,,02001,,no_exact_match,0,0,ambiguous_or_unmatched,,
01121400,2014-2015,UNIVERSITY OF THE WITWATERSRAND,,02001,,no_exact_match,0,0,ambiguous_or_unmatched,,
